Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
24-Nov-20,EQ,2734.4,2743,2705,"2,724.25","2,726.00",2722.05,"2,724.87","2,885.00","1,506.05",3120516,"8,502,992,372.30",148092
23-Nov-20,EQ,2690,2730,2665,"2,660.25","2,727.25",2724.25,"2,706.23","2,885.00","1,506.05",3706418,"10,030,430,979.80",150378
20-Nov-20,EQ,2655,2676,2627.55,"2,636.90","2,657.80",2660.25,"2,657.32","2,885.00","1,506.05",2711471,"7,205,237,904.70",118196
19-Nov-20,EQ,2637,2676.15,2630.85,"2,626.65","2,640.25",2636.9,"2,648.32","2,885.00","1,506.05",4167501,"11,036,855,515.70",178640
18-Nov-20,EQ,2661,2664.2,2607.05,"2,666.05","2,626.00",2626.65,"2,625.58","2,885.00","1,506.05",2893762,"7,597,789,756.35",136273
17-Nov-20,EQ,2695,2695,2650.05,"2,670.35","2,661.25",2666.05,"2,670.80","2,885.00","1,506.05",2827273,"7,551,068,267.15",134996
14-Nov-20,EQ,2677.95,2689,2660.05,"2,656.85","2,673.25",2670.35,"2,669.67","2,885.00","1,506.05",298819,"797,748,788.00",20530
13-Nov-20,EQ,2655.75,2664.9,2636,"2,671.05","2,661.20",2656.85,"2,650.87","2,885.00","1,506.05",2548093,"6,754,656,102.70",111018
12-Nov-20,EQ,2686,2713,2661.75,"2,687.80","2,674.75",2671.05,"2,679.78","2,885.00","1,506.05",2437505,"6,531,986,739.75",100997
11-Nov-20,EQ,2667.95,2692.8,2643.4,"2,649.60","2,687.50",2687.8,"2,669.85","2,885.00","1,506.05",3242441,"8,656,831,441.85",168899
10-Nov-20,EQ,2697.2,2713.15,2638.35,"2,726.60","2,653.95",2649.6,"2,663.45","2,885.00","1,506.05",4760020,"12,678,056,831.10",240272
9-Nov-20,EQ,2731.1,2744,2695.1,"2,707.45","2,726.00",2726.6,"2,720.53","2,885.00","1,506.05",3646592,"9,920,661,493.20",162134
6-Nov-20,EQ,2699,2713.25,2681.3,"2,685.70","2,711.00",2707.45,"2,699.35","2,885.00","1,506.05",3884421,"10,485,427,441.60",132771
5-Nov-20,EQ,2685,2710,2667,"2,653.15","2,688.00",2685.7,"2,688.19","2,885.00","1,506.05",2816502,"7,571,301,989.25",119199
4-Nov-20,EQ,2610,2721.85,2610,"2,633.60","2,656.00",2653.15,"2,683.56","2,885.00","1,506.05",4893928,"13,133,144,835.10",210543
3-Nov-20,EQ,2604,2665,2601.05,"2,604.60","2,629.00",2633.6,"2,635.01","2,885.00","1,506.05",2879269,"7,586,913,378.45",117355
2-Nov-20,EQ,2660,2664.85,2600.05,"2,664.85","2,608.00",2604.6,"2,618.15","2,885.00","1,506.05",2571196,"6,731,784,552.10",117447
30-Oct-20,EQ,2636.1,2674.35,2621.6,"2,632.65","2,663.55",2664.85,"2,654.92","2,885.00","1,506.05",3427003,"9,098,415,228.85",120277
29-Oct-20,EQ,2608,2655,2600.25,"2,622.20","2,632.10",2632.65,"2,634.88","2,885.00","1,506.05",3105970,"8,183,860,034.10",121416
28-Oct-20,EQ,2650,2655.95,2606,"2,630.15","2,619.50",2622.2,"2,625.65","2,885.00","1,506.05",3569515,"9,372,292,382.95",143177
27-Oct-20,EQ,2699.75,2718.15,2624.1,"2,688.20","2,634.80",2630.15,"2,654.79","2,885.00","1,506.05",3537594,"9,391,582,219.20",172659
26-Oct-20,EQ,2689.95,2709.95,2670.5,"2,686.80","2,690.10",2688.2,"2,694.09","2,885.00","1,506.05",2672766,"7,200,673,675.90",101255
23-Oct-20,EQ,2687.8,2702,2670.1,"2,671.15","2,687.00",2686.8,"2,687.39","2,885.00","1,506.05",3499372,"9,404,177,977.30",124614
22-Oct-20,EQ,2661,2686.65,2638.1,"2,675.40","2,672.90",2671.15,"2,664.97","2,885.00","1,506.05",5262311,"14,023,911,495.40",167510
21-Oct-20,EQ,2739,2749,2663.05,"2,739.00","2,678.00",2675.4,"2,700.88","2,885.00","1,506.05",4570175,"12,343,484,213.25",207866
20-Oct-20,EQ,2725,2759.9,2717.95,"2,711.55","2,739.00",2739,"2,743.85","2,885.00","1,506.05",3406298,"9,346,383,058.65",137012
19-Oct-20,EQ,2774,2774,2706.6,"2,763.30","2,714.80",2711.55,"2,723.63","2,885.00","1,506.05",3331194,"9,072,949,037.95",151449
16-Oct-20,EQ,2750.1,2771.65,2731.3,"2,740.60","2,757.00",2763.3,"2,756.34","2,885.00","1,506.05",5273773,"14,536,328,866.35",111405
15-Oct-20,EQ,2811,2827.75,2727,"2,809.60","2,734.00",2740.6,"2,757.66","2,885.00","1,506.05",6629395,"18,281,595,593.85",190209
14-Oct-20,EQ,2842,2842,2787.55,"2,826.55","2,810.00",2809.6,"2,808.82","2,885.00","1,506.05",4395979,"12,347,502,777.85",143887
13-Oct-20,EQ,2845,2854.9,2812.2,"2,830.00","2,830.50",2826.55,"2,834.44","2,885.00","1,506.05",4209905,"11,932,743,666.45",156554
12-Oct-20,EQ,2815.5,2854,2800.75,"2,812.95","2,826.15",2830,"2,832.22","2,885.00","1,506.05",4623211,"13,093,942,156.10",164934
9-Oct-20,EQ,2810,2829.85,2780,"2,825.70","2,811.00",2812.95,"2,804.80","2,885.00","1,506.05",7739375,"21,707,426,130.55",239979
8-Oct-20,EQ,2800,2885,2800,"2,735.95","2,818.45",2825.7,"2,855.52","2,885.00","1,506.05",19839826,"56,653,099,950.90",542541
