Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
24-Feb-20,EQ,245,247.8,242.4,245.7,244.05,244.2,245.45,388.95,232.2,3521975,"864,471,815.85",38370
20-Feb-20,EQ,248,248.55,245.1,247.6,245.85,245.7,246.71,388.95,232.2,2120807,"523,234,630.90",24362
19-Feb-20,EQ,244.5,248.35,244.5,244.05,247.95,247.6,246.89,388.95,232.2,1785384,"440,789,981.60",24285
18-Feb-20,EQ,243.75,244.85,241.25,243.8,244,244.05,242.94,388.95,232.2,1252637,"304,310,138.90",16527
17-Feb-20,EQ,242.9,245,241.95,242.9,243.85,243.8,243.37,388.95,232.2,1017778,"247,693,012.90",12576
14-Feb-20,EQ,243.8,245.35,242,243.75,243.5,242.9,243.38,388.95,232.2,1809793,"440,467,337.85",23737
13-Feb-20,EQ,245.8,245.8,242.5,244.45,243.7,243.75,243.73,388.95,232.2,2414955,"588,606,959.85",23979
12-Feb-20,EQ,241.7,247.15,241.7,241.25,244.7,244.45,244.84,388.95,232.2,3419400,"837,220,850.85",30707
11-Feb-20,EQ,240.55,242.9,239.8,240.9,241.15,241.25,241.15,388.95,232.2,2730310,"658,426,524.75",29387
10-Feb-20,EQ,245.4,245.65,239.45,243.95,241.25,240.9,241.01,388.95,232.2,2258996,"544,447,009.65",25746
7-Feb-20,EQ,247,247,242.95,243.65,243.55,243.95,244.49,388.95,232.2,2759512,"674,665,035.45",31057
6-Feb-20,EQ,242.75,245.95,241.65,242.25,243.65,243.65,243.87,388.95,232.2,3056198,"745,328,704.70",32387
5-Feb-20,EQ,241.6,243,237.3,240.25,242.4,242.25,240.58,388.95,232.2,3875603,"932,408,905.15",44897
4-Feb-20,EQ,239,241.25,237.9,237.4,240.55,240.25,239.57,388.95,232.2,3164756,"758,192,230.20",36774
3-Feb-20,EQ,237.7,240.15,235.25,236.8,236.8,237.4,237.39,388.95,232.2,4231830,"1,004,574,850.75",47901
1-Feb-20,EQ,236.5,239.35,234.3,236.8,237.15,236.8,236.5,388.95,232.2,2100563,"496,778,392.80",20180
