Date,series,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
25-Feb-20,EQ,595.5,595.7,575,595.15,583.2,582.45,582.04,1187.6,535.05,5525575,"3,216,091,090.50",115367
24-Feb-20,EQ,608,609,591.5,608.05,592.15,595.15,602.49,1187.6,535.05,4070143,"2,452,203,952.25",105019
20-Feb-20,EQ,611,612.95,605.15,605.75,610,608.05,608.47,1187.6,535.05,4820313,"2,932,993,838.55",115488
19-Feb-20,EQ,614.45,618.25,604,607.05,604.45,605.75,610.1,1187.6,535.05,3799862,"2,318,282,583.10",73152
18-Feb-20,EQ,613.45,615.8,605.15,613.45,609.8,607.05,608.11,1187.6,535.05,5237465,"3,184,953,678.30",71859
17-Feb-20,EQ,623,623.5,612.35,621.65,613.45,613.45,615.53,1187.6,535.05,2190578,"1,348,368,545.80",73941
14-Feb-20,EQ,612.45,623.25,612.25,612.45,622.15,621.65,619.82,1187.6,535.05,3650630,"2,262,731,807.85",101590
13-Feb-20,EQ,612,613.95,604.05,614.1,612.5,612.45,608.15,1187.6,535.05,2090363,"1,271,260,965.45",44088
12-Feb-20,EQ,613,620.5,610.3,610.65,612.2,614.1,614.82,1187.6,535.05,4873027,"2,996,058,413.80",108142
11-Feb-20,EQ,606,613.75,605.7,604.9,610.95,610.65,610.79,1187.6,535.05,2458748,"1,501,768,180.25",118909
10-Feb-20,EQ,608.9,611.55,601.65,607.7,603,604.9,605.7,1187.6,535.05,2286213,"1,384,767,003.45",34996
7-Feb-20,EQ,601.65,609.2,599.15,599.7,605,607.7,605.1,1187.6,535.05,2865379,"1,733,839,280.50",57503
6-Feb-20,EQ,598.95,613,598,595.6,601,599.7,603.6,1187.6,535.05,4704968,"2,839,896,598.15",81356
5-Feb-20,EQ,589.4,598.5,586,586.5,595,595.6,594.34,1187.6,535.05,3006324,"1,786,763,873.75",109513
4-Feb-20,EQ,583,589.25,582.5,579.1,587.8,586.5,586.68,1187.6,535.05,3246094,"1,904,422,834.70",70121
3-Feb-20,EQ,591.4,593.65,577.5,590.9,579.85,579.1,583.95,1187.6,535.05,4024193,"2,349,921,570.35",105851
1-Feb-20,EQ,591.4,597.7,580.75,591.4,590.8,590.9,589.72,1187.6,535.05,941425,"555,181,526.40",20264
