Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
9-Oct-20,EQ,3080,3097.65,3027.6,3074.55,3059.65,3059.8,3053.56,3315.15,1788.65,698670,"2,133,432,155.80",38913
8-Oct-20,EQ,3070,3110.8,3051,3077.4,3074.35,3074.55,3079.33,3315.15,1788.65,1009344,"3,108,099,098.80",53235
7-Oct-20,EQ,2975,3097.95,2954.55,2972.25,3080,3077.4,3048.3,3315.15,1788.65,2126267,"6,481,493,907.80",85686
6-Oct-20,EQ,2985,2993,2951,2952.3,2975,2972.25,2970.54,3315.15,1788.65,678723,"2,016,173,535.10",30718
5-Oct-20,EQ,3016.4,3020,2930.05,2985.4,2946,2952.3,2963.14,3315.15,1788.65,904981,"2,681,588,542.05",46603
1-Oct-20,EQ,2940,3113.95,2940,2881.1,2999,2985.4,3038.64,3315.15,1788.65,4741959,"14,409,116,992.90",162192
30-Sep-20,EQ,2897.55,2939,2870,2897.5,2878,2881.1,2901.78,3315.15,1788.65,1095715,"3,179,523,108.00",54982
29-Sep-20,EQ,2992.7,3011,2890,2966.35,2901,2897.5,2937.6,3315.15,1788.65,1189292,"3,493,661,333.80",60885
28-Sep-20,EQ,2976.9,3022.3,2952.85,2957.4,2964,2966.35,2983.44,3315.15,1788.65,902239,"2,691,777,861.25",36617
25-Sep-20,EQ,2954.95,2998.5,2926.05,2931.85,2961,2957.4,2953.4,3315.15,1788.65,559314,"1,651,876,512.95",28586
24-Sep-20,EQ,2964.9,3001.9,2912.8,2986.2,2922,2931.85,2942.38,3315.15,1788.65,736921,"2,168,301,733.60",36345
23-Sep-20,EQ,2993,3047.6,2955,2985.85,2985,2986.2,2991.67,3315.15,1788.65,949255,"2,839,859,300.50",42479
22-Sep-20,EQ,2984.2,3009.45,2942.1,2986.7,2982,2985.85,2979.66,3315.15,1788.65,690801,"2,058,352,366.00",36403
21-Sep-20,EQ,3045.95,3045.95,2960.1,3050.95,2962.2,2986.7,2998.38,3315.15,1788.65,779499,"2,337,231,895.90",44875
18-Sep-20,EQ,3023.1,3070,2996,3019.2,3038.9,3050.95,3025.94,3315.15,1788.65,937014,"2,835,349,222.70",48462
17-Sep-20,EQ,3015,3029.95,2985.25,3037.95,3023.1,3019.2,3004.2,3315.15,1788.65,687069,"2,064,095,153.55",45261
16-Sep-20,EQ,2942.5,3049,2937.4,2937.35,3040.65,3037.95,3021.86,3315.15,1788.65,1865979,"5,638,729,026.35",78723
15-Sep-20,EQ,2957.4,2960,2921.05,2957.7,2942.5,2937.35,2938.35,3315.15,1788.65,632578,"1,858,733,895.40",26554
14-Sep-20,EQ,2922,2988,2895,2916.35,2939,2957.7,2953.75,3315.15,1788.65,1185693,"3,502,244,788.75",49917
11-Sep-20,EQ,2914,2941.95,2903.9,2914.7,2916,2916.35,2922.08,3315.15,1788.65,683992,"1,998,679,640.35",32776
10-Sep-20,EQ,2917.1,2924.35,2871.5,2910.15,2913,2914.7,2897.24,3315.15,1788.65,686071,"1,987,714,779.90",37989
