Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
1-Jan-21,EQ,923.7,934.7,914.05,921.3,928.8,927.75,926.36,967.5,288.85,2510737,"2,325,842,434.95",56024
31-Dec-20,EQ,907.85,943.5,904.15,906.75,920,921.3,928.35,967.5,288.85,8627443,"8,009,303,426.85",148249
30-Dec-20,EQ,906,909,892.15,905.05,907.85,906.75,899.92,967.5,288.85,1667050,"1,500,218,470.70",35390
29-Dec-20,EQ,912.9,919.35,896.25,908.35,899.85,905.05,908.97,967.5,288.85,1920734,"1,745,880,044.05",58659
28-Dec-20,EQ,919.8,921,904,909,908.65,908.35,910.54,967.5,288.85,3136265,"2,855,703,896.20",67561
24-Dec-20,EQ,902.5,912,878.25,889.3,910.3,909,898.6,967.5,288.85,4176663,"3,753,143,061.85",90819
23-Dec-20,EQ,859,892,851,857.05,887.3,889.3,878.3,967.5,288.85,2011957,"1,767,099,450.80",56187
22-Dec-20,EQ,847,859.8,821.4,845.75,856,857.05,843.54,967.5,288.85,2380265,"2,007,841,904.30",62192
21-Dec-20,EQ,889.85,905.2,801.1,886,841.7,845.75,876.1,967.5,288.85,4891263,"4,285,234,351.35",117006
18-Dec-20,EQ,875.1,888.55,862.65,872,886.9,886,878.38,967.5,288.85,1833362,"1,610,384,630.40",46794
17-Dec-20,EQ,880,889.6,868.6,875.7,873,872,879.68,967.5,288.85,1696633,"1,492,493,151.70",42157
16-Dec-20,EQ,878,884.5,870.2,874.45,876.5,875.7,876.61,967.5,288.85,2264825,"1,985,367,326.55",56746
15-Dec-20,EQ,893,893.95,871.2,889.4,874,874.45,878.87,967.5,288.85,2072389,"1,821,366,126.55",67758
14-Dec-20,EQ,898.5,905.95,887.9,897.35,890.5,889.4,893.66,967.5,288.85,1526583,"1,364,244,091.85",51343
11-Dec-20,EQ,900,903.5,887.2,899,894,897.35,897.74,967.5,288.85,2103128,"1,888,063,690.50",44797
10-Dec-20,EQ,889,907.95,888.8,888.2,896.45,899,897.75,967.5,288.85,3428679,"3,078,105,100.30",72624
9-Dec-20,EQ,902,908,885.2,896.15,888.9,888.2,894.27,967.5,288.85,2017604,"1,804,274,599.45",64520
8-Dec-20,EQ,914.8,917.7,888.6,910,897,896.15,901.86,967.5,288.85,2539626,"2,290,394,246.50",51212
7-Dec-20,EQ,902,923.4,897.1,900.65,907.75,910,911.69,967.5,288.85,3301813,"3,010,240,156.75",83268
4-Dec-20,EQ,902,909.4,892.55,898.15,901.4,900.65,901.1,967.5,288.85,2997638,"2,701,186,061.40",68171
3-Dec-20,EQ,894.95,902.75,887.8,889.95,900,898.15,895.59,967.5,288.85,1893968,"1,696,227,215.00",48740
2-Dec-20,EQ,895,905.85,880.5,897.15,888.8,889.95,892.7,967.5,288.85,2979597,"2,659,879,078.35",63544
1-Dec-20,EQ,876.25,899.1,869.2,868.55,896.75,897.15,889.28,967.5,288.85,3353447,"2,982,166,962.45",84502
27-Nov-20,EQ,871,893.5,862.8,870.7,868,868.55,878.36,967.5,288.85,5342367,"4,692,529,345.90",107518
26-Nov-20,EQ,856.5,873.25,850,852.85,868.5,870.7,862.03,967.5,288.85,3653486,"3,149,421,210.55",77344
25-Nov-20,EQ,885,889.85,850.3,879.25,853.75,852.85,865.39,967.5,288.85,3990415,"3,453,250,571.55",94768
24-Nov-20,EQ,853.95,884.35,845.1,848.5,882,879.25,868.53,967.5,288.85,5774755,"5,015,540,162.50",135583
23-Nov-20,EQ,839.3,863.8,835.1,833.4,848,848.5,852.61,967.5,288.85,3455734,"2,946,391,757.95",97571
20-Nov-20,EQ,830.15,849.35,825,830.15,833.05,833.4,835.9,967.5,288.85,3348290,"2,798,851,818.75",77486
19-Nov-20,EQ,837,862,821.95,835,826.9,830.15,845.37,967.5,288.85,3507869,"2,965,454,253.60",96301
18-Nov-20,EQ,852,859.4,830.1,855.6,837,835,840.88,967.5,288.85,3440714,"2,893,224,634.05",109786
17-Nov-20,EQ,858.6,875.9,848.45,852.15,854,855.6,861.35,967.5,288.85,5585491,"4,811,052,378.85",165356
14-Nov-20,EQ,862,863.85,846.65,858.1,850,852.15,855.71,967.5,288.85,490650,"419,854,800.55",13140
13-Nov-20,EQ,838.95,860.65,833,839,858,858.1,848.33,967.5,288.85,4778643,"4,053,874,256.95",90811
12-Nov-20,EQ,814.5,864,800,810.8,840,839,844.48,967.5,288.85,17169196,"14,498,987,679.00",329324
11-Nov-20,EQ,768,815,766.15,761.05,814.45,810.8,799.84,967.5,288.85,7123691,"5,697,823,444.20",143560
10-Nov-20,EQ,789,790.4,754,786.6,762.15,761.05,764.81,967.5,288.85,3301896,"2,525,310,988.85",64261
9-Nov-20,EQ,787.95,790,774.5,780.15,788.5,786.6,782.21,967.5,288.85,2105450,"1,646,907,334.90",44111
6-Nov-20,EQ,793.65,797.9,777.55,791.25,778.8,780.15,783.62,967.5,288.85,2098082,"1,644,102,023.30",56546
5-Nov-20,EQ,790,793,780.2,781.75,791,791.25,788.3,967.5,288.85,1473471,"1,161,542,424.10",31289
4-Nov-20,EQ,770,795.7,770,769.65,782.3,781.75,783.25,967.5,288.85,2786158,"2,182,249,566.55",56743
3-Nov-20,EQ,762.25,774.45,757,760.9,768.15,769.65,766.21,967.5,288.85,1836477,"1,407,121,975.50",42681
2-Nov-20,EQ,774,775.85,753,772.65,757,760.9,760.58,967.5,288.85,1772969,"1,348,487,066.15",37869
30-Oct-20,EQ,768.35,778.4,761.1,767.65,773.5,772.65,770.44,967.5,288.85,2036809,"1,569,233,616.20",48764
29-Oct-20,EQ,775,781.35,756.1,776.3,768,767.65,768.1,967.5,288.85,2297196,"1,764,476,560.05",57867
28-Oct-20,EQ,794.3,799.9,771.6,794.1,778.1,776.3,784.56,967.5,288.85,2219402,"1,741,263,939.30",45395
27-Oct-20,EQ,782.45,797.6,778.3,784.7,795.85,794.1,789.55,967.5,288.85,2952360,"2,331,047,370.20",59685
26-Oct-20,EQ,808,814.5,772.45,782.8,781.6,784.7,795.36,967.5,288.85,6742932,"5,363,036,689.45",111202
23-Oct-20,EQ,780,788.8,773,782.2,781.2,782.8,782.54,967.5,288.85,2221295,"1,738,252,862.65",41090
22-Oct-20,EQ,807,807,749.2,806.2,779,782.2,772.32,967.5,288.85,12465607,"9,627,386,785.70",247262
21-Oct-20,EQ,803,808.95,792,800.3,806,806.2,802.23,967.5,288.85,2788840,"2,237,289,989.75",64098
20-Oct-20,EQ,799.5,812.6,795.5,800.6,799,800.3,803.17,967.5,288.85,2048537,"1,645,318,233.25",50401
19-Oct-20,EQ,810,812.2,795.15,806.25,798.75,800.6,801.51,967.5,288.85,1740951,"1,395,388,459.00",36297
16-Oct-20,EQ,793,815.5,785.5,791.75,807,806.25,802.69,967.5,288.85,2608735,"2,094,005,735.15",58267
15-Oct-20,EQ,811,819,786.95,810.4,791.95,791.75,805.21,967.5,288.85,2430315,"1,956,906,873.55",52494
14-Oct-20,EQ,808,816,793.25,810.05,809.25,810.4,805.8,967.5,288.85,3299681,"2,658,890,995.40",64775
13-Oct-20,EQ,830,844,805.6,834.15,807.5,810.05,827.07,967.5,288.85,2734003,"2,261,223,651.55",57259
12-Oct-20,EQ,834.55,846.8,828.1,834.55,832.05,834.15,836.64,967.5,288.85,3107909,"2,600,211,520.90",60814
9-Oct-20,EQ,840.95,851.4,828.6,837.75,834.25,834.55,839.5,967.5,288.85,3332443,"2,797,577,660.30",73743
8-Oct-20,EQ,828,841.8,820.3,823.2,839.9,837.75,832.26,967.5,288.85,2810216,"2,338,822,251.75",62563
7-Oct-20,EQ,836.7,848.9,818.05,836.8,825,823.2,831.5,967.5,288.85,3184092,"2,647,583,171.95",65937
6-Oct-20,EQ,846.9,849.9,833.8,843.25,836.4,836.8,839.43,967.5,288.85,2040016,"1,712,440,620.75",49910
5-Oct-20,EQ,825,848,811.5,818.65,847,843.25,831.37,967.5,288.85,4185277,"3,479,530,442.60",84025
1-Oct-20,EQ,801,822.5,792,796.5,821.95,818.65,809.83,967.5,288.85,3752972,"3,039,264,514.60",73344
30-Sep-20,EQ,796.55,820,791.25,796.55,794.4,796.5,806.72,967.5,288.85,4224666,"3,408,126,874.10",90368
29-Sep-20,EQ,805,809.9,790.35,800.7,796.6,796.55,798.88,967.5,288.85,3107037,"2,482,153,211.90",63625
28-Sep-20,EQ,779.8,803.9,768,772.1,803,800.7,786.98,967.5,288.85,3315484,"2,609,208,943.85",68220
25-Sep-20,EQ,754,783.7,746.25,743.75,771.9,772.1,766.83,967.5,288.85,4844749,"3,715,075,887.35",115098
24-Sep-20,EQ,775,777.5,738.05,780.2,747.35,743.75,757.98,967.5,288.85,4339275,"3,289,073,903.90",97704
23-Sep-20,EQ,810,813.65,771.3,799.1,779.75,780.2,790.29,967.5,288.85,3832372,"3,028,674,526.10",84513
22-Sep-20,EQ,798.25,812,768,792.35,802.6,799.1,794.7,967.5,288.85,5714064,"4,540,959,909.15",137170
21-Sep-20,EQ,835,857.9,785.8,828.1,789.55,792.35,824.95,967.5,288.85,7597196,"6,267,343,703.70",156493
18-Sep-20,EQ,815.65,840,815.65,810.8,833.4,828.1,830.07,967.5,288.85,6249036,"5,187,107,786.60",120666
17-Sep-20,EQ,826.95,827,807,832.1,810,810.8,817.89,967.5,288.85,2941750,"2,406,027,387.75",73627
16-Sep-20,EQ,844,851.35,823.1,818.8,830.75,832.1,834.03,967.5,288.85,9548142,"7,963,397,020.65",160490
15-Sep-20,EQ,800,840.95,798.1,796.15,821.05,818.8,825.14,967.5,288.85,8183286,"6,752,321,560.20",162559
14-Sep-20,EQ,806.5,815,791.25,802.95,794.85,796.15,802.49,967.5,288.85,2438228,"1,956,652,652.75",52422
11-Sep-20,EQ,802,809.2,790.35,802.75,801.55,802.95,799.49,967.5,288.85,2239995,"1,790,843,256.20",46798
10-Sep-20,EQ,809.9,818.95,794.65,801.85,800.65,802.75,805.6,967.5,288.85,3481936,"2,805,052,195.35",73627
9-Sep-20,EQ,783.85,806.5,771.9,786.35,804.95,801.85,788.39,967.5,288.85,3669098,"2,892,665,517.90",86874
8-Sep-20,EQ,799.2,812,779.15,794.05,784.05,786.35,798.92,967.5,288.85,3345296,"2,672,630,417.35",67543
7-Sep-20,EQ,812,816.75,782.3,807.55,796,794.05,794.23,967.5,288.85,2557919,"2,031,580,556.00",63035
4-Sep-20,EQ,814,837.6,802.5,826.6,807.95,807.55,818.46,967.5,288.85,3145943,"2,574,813,410.25",72529
3-Sep-20,EQ,816,837,812.05,815.45,828,826.6,825.05,967.5,288.85,2619589,"2,161,281,155.15",61650
2-Sep-20,EQ,821,833,802.3,816.95,815.1,815.45,815.82,967.5,288.85,2760736,"2,252,274,949.90",67362
1-Sep-20,EQ,809,827.8,776.25,808.9,827.8,816.95,801.76,967.5,288.85,5142299,"4,122,898,241.55",106645
31-Aug-20,EQ,870.9,878.4,800.75,868.9,803,808.9,828.74,967.5,288.85,5587765,"4,630,789,464.35",132730
28-Aug-20,EQ,883,885.25,865.7,876.6,869.35,868.9,874.05,967.5,288.85,2336680,"2,042,380,340.05",56218
27-Aug-20,EQ,868.95,886,866,867.9,879,876.6,876.6,967.5,288.85,3767697,"3,302,751,214.60",68660
26-Aug-20,EQ,874.45,874.45,858,871.9,867.75,867.9,866.16,967.5,288.85,2118054,"1,834,579,234.05",51258
25-Aug-20,EQ,880.05,895.95,864,869.4,870,871.9,877.15,967.5,288.85,5807182,"5,093,790,542.80",103889
24-Aug-20,EQ,860.5,878.8,850.25,856.15,876.4,869.4,866.81,967.5,288.85,3720774,"3,225,211,685.10",75487
21-Aug-20,EQ,863.05,870,851.1,857.5,857.8,856.15,859.6,967.5,288.85,2292116,"1,970,291,694.75",50968
20-Aug-20,EQ,861.9,874.95,855.55,864.35,856.5,857.5,863.22,967.5,288.85,2132282,"1,840,617,927.40",51487
19-Aug-20,EQ,875.7,889.6,862.1,872.1,864,864.35,875.93,967.5,288.85,2489329,"2,180,467,400.15",54781
18-Aug-20,EQ,863,882.9,855,863,872,872.1,869.08,967.5,288.85,3122929,"2,714,065,650.50",61728
17-Aug-20,EQ,888.9,889.4,856.25,879.1,862.45,863,867.47,967.5,288.85,2598198,"2,253,861,089.80",57623
14-Aug-20,EQ,888.95,900,863.3,881.3,881.5,879.1,888.81,967.5,288.85,5657643,"5,028,578,660.40",141589
13-Aug-20,EQ,927,927,875,934.2,881.6,881.3,897.95,967.5,288.85,11655107,"10,465,661,872.95",262107
12-Aug-20,EQ,954.25,957.85,922.5,944.8,933,934.2,939.66,967.5,288.85,7902789,"7,425,963,025.35",126113
11-Aug-20,EQ,960,964.65,932.1,948.85,950,944.8,946.04,967.5,288.85,5178964,"4,899,499,054.15",98098
10-Aug-20,EQ,913,967.5,913,906.45,953.6,948.85,944.45,967.5,288.85,9691249,"9,152,924,358.00",147886
7-Aug-20,EQ,914,923,898,909.75,905.9,906.45,910.71,923,288.85,7555414,"6,880,816,861.35",125683
6-Aug-20,EQ,863,915,861.85,860.65,914.4,909.75,893.8,915,288.85,7979086,"7,131,690,119.30",139989
5-Aug-20,EQ,869,882.65,853.1,864.1,863.85,860.65,867.41,887.1,288.85,3623396,"3,142,985,073.15",70760
4-Aug-20,EQ,868.5,874.65,850.5,866.8,867,864.1,861.07,887.1,288.85,2668420,"2,297,704,443.35",56366
3-Aug-20,EQ,874.7,887.1,860.25,874.6,868.5,866.8,871.85,887.1,288.85,4010750,"3,496,774,881.95",81534
31-Jul-20,EQ,821,881,820,820.75,875.5,874.6,858.31,881,288.85,7948319,"6,822,154,909.15",147389
30-Jul-20,EQ,814,830.8,807.75,811.95,822.6,820.75,821.46,845.95,288.85,3911071,"3,212,787,754.25",79168
29-Jul-20,EQ,794.95,817.2,791.2,791.2,811.9,811.95,807.85,845.95,288.85,3895112,"3,146,649,321.95",75600
28-Jul-20,EQ,780,795.5,770.4,779.25,794.55,791.2,783.07,845.95,288.85,2587625,"2,026,286,402.05",74517
27-Jul-20,EQ,801,809.95,776.4,810.65,778.5,779.25,783.11,845.95,288.85,2714502,"2,125,762,267.15",96028
24-Jul-20,EQ,817.9,829,806.65,820.4,811.5,810.65,816.21,845.95,288.85,1845094,"1,505,988,843.90",39786
23-Jul-20,EQ,829.95,834.3,809.1,824.9,820,820.4,821,845.95,288.85,2258570,"1,854,275,066.85",45693
22-Jul-20,EQ,804,842.55,803.75,800.2,827,824.9,829.31,845.95,288.85,5991707,"4,968,977,462.80",115619
21-Jul-20,EQ,827,828.95,797.9,823.6,802.4,800.2,809.19,845.95,288.85,2289824,"1,852,891,929.55",55735
20-Jul-20,EQ,835,841.95,817.6,836.55,824.4,823.6,826.93,845.95,288.85,2279207,"1,884,737,663.75",78505
17-Jul-20,EQ,838.1,844.5,828.25,836.95,835,836.55,836.12,845.95,288.85,2931410,"2,451,001,271.50",71453
16-Jul-20,EQ,840,842.35,821.25,840.05,837.4,836.95,832.62,845.95,288.85,3481475,"2,898,728,631.70",62428
15-Jul-20,EQ,811,845.95,810.25,809.35,837.8,840.05,830.94,845.95,288.85,4661394,"3,873,316,822.10",85483
14-Jul-20,EQ,813,823.6,803.5,809.5,810,809.35,812.74,828.7,288.85,3395425,"2,759,611,077.80",85696
13-Jul-20,EQ,827.1,827.7,806.6,820.75,810.55,809.5,814.82,828.7,288.85,3076468,"2,506,770,300.00",65736
10-Jul-20,EQ,812,828.7,809,812.9,820.5,820.75,821.13,828.7,288.85,4737723,"3,890,305,030.25",111019
9-Jul-20,EQ,809,822,801.05,801.9,815.2,812.9,812.07,822,288.85,5298020,"4,302,387,218.00",111751
8-Jul-20,EQ,783,807.45,777.7,776.2,803,801.9,797.1,819.75,288.85,4308398,"3,434,226,789.00",82298
7-Jul-20,EQ,769.8,790,769.8,767.9,776,776.2,780.84,819.75,288.85,3052763,"2,383,715,901.20",81230
6-Jul-20,EQ,777.85,786.6,764.5,777.85,768.5,767.9,769.35,819.75,288.85,2204399,"1,695,960,503.10",36134
3-Jul-20,EQ,784.05,790.3,775.7,779.85,778.05,777.85,781.73,819.75,288.85,1415552,"1,106,585,539.40",23858
2-Jul-20,EQ,782,792.5,772.2,775.75,782,779.85,782.81,819.75,288.85,2876442,"2,251,720,342.05",69370
1-Jul-20,EQ,773,781.95,766.55,771.7,780,775.75,774.73,819.75,288.85,2932066,"2,271,571,987.95",59880
30-Jun-20,EQ,790,793.9,763.1,789.4,770.7,771.7,774.47,819.75,288.85,3496753,"2,708,136,180.95",69183
29-Jun-20,EQ,784,797.95,779,780.1,789.5,789.4,790.49,819.75,288.85,4794436,"3,789,941,953.65",101092
26-Jun-20,EQ,794.95,797,775.1,789.85,781.6,780.1,784.7,819.75,288.85,2720261,"2,134,593,784.50",60173
25-Jun-20,EQ,790.95,808,786.5,791.95,790.95,789.85,794.94,819.75,288.85,3499110,"2,781,572,127.40",78458
24-Jun-20,EQ,812,819.75,785.1,804.3,793.5,791.95,802.46,819.75,288.85,3909407,"3,137,142,300.40",81840
23-Jun-20,EQ,790.5,816.75,788.25,786.65,803.25,804.3,807.43,816.75,288.85,5478324,"4,423,371,173.90",104927
22-Jun-20,EQ,788.2,792.5,772.2,783.45,785.8,786.65,782.94,805.45,288.85,4078289,"3,193,054,719.75",98273
19-Jun-20,EQ,789,794.65,780.1,787.3,782.4,783.45,785.49,805.45,288.85,2420570,"1,901,343,916.25",39656
18-Jun-20,EQ,788.95,798.1,783,788.95,788.4,787.3,789.38,805.45,288.85,2846172,"2,246,702,729.95",59569
17-Jun-20,EQ,773.4,793.7,769.45,768.4,787.35,788.95,786.27,805.45,288.85,5389524,"4,237,597,714.90",106897
16-Jun-20,EQ,779.7,785.1,756.1,768.7,767.95,768.4,773.53,805.45,288.85,3116379,"2,410,603,457.05",65348
15-Jun-20,EQ,766.1,786.7,762.1,771.7,769,768.7,772.17,805.45,288.85,3278558,"2,531,616,971.40",60915
12-Jun-20,EQ,765,784.5,763.7,785.85,773.5,771.7,772.88,805.45,288.85,4466352,"3,451,934,673.85",84517
11-Jun-20,EQ,789,805.45,775.35,796.95,783.45,785.85,789.6,805.45,288.85,6175415,"4,876,136,681.00",160378
10-Jun-20,EQ,774.2,799.6,772.35,774.95,796.05,796.95,788.34,799.6,288.85,6605407,"5,207,302,276.05",136581
9-Jun-20,EQ,755,784,754,750.85,772.3,774.95,774.54,791,288.85,8618231,"6,675,195,902.10",147255
8-Jun-20,EQ,754.75,757.2,728.8,744,751,750.85,747.91,791,288.85,5306306,"3,968,626,629.00",140202
5-Jun-20,EQ,765,775.6,740.05,759.45,744.8,744,757.63,791,288.85,5602900,"4,244,914,522.40",106546
4-Jun-20,EQ,774,791,753.55,750.4,761.75,759.45,770.19,791,288.85,18788170,"14,470,465,503.30",291079
3-Jun-20,EQ,736,758.7,735.15,733.2,754.9,750.4,748.21,758.7,288.85,5746017,"4,299,204,577.85",108032
2-Jun-20,EQ,729,757.7,725.35,725.65,735,733.2,738.44,757.7,288.85,6278600,"4,636,346,033.15",116678
1-Jun-20,EQ,744,746.45,722,745.65,726.95,725.65,731.09,750.35,288.85,4429287,"3,238,201,626.50",90588
29-May-20,EQ,715.9,750.35,711.2,713.95,735,745.65,737.51,750.35,288.85,8501395,"6,269,839,428.70",144166
28-May-20,EQ,715,722.35,706.3,713.4,714,713.95,714.51,734.8,288.85,3148389,"2,249,556,517.65",54710
27-May-20,EQ,719.8,722.4,703.1,714.95,714,713.4,712.51,734.8,288.85,3656794,"2,605,518,533.05",72595
26-May-20,EQ,725,734.8,709.15,730.9,717,714.95,723.96,734.8,288.85,3723219,"2,695,459,999.15",69766
22-May-20,EQ,720,733.7,710.05,724.35,727.95,730.9,724.03,733.7,288.85,5086125,"3,682,517,722.55",90874
21-May-20,EQ,705.8,727.45,700.6,707.6,724,724.35,713.99,727.45,288.85,8264221,"5,900,582,704.30",142565
20-May-20,EQ,663,712,658.1,662.4,707.2,707.6,688.56,712,288.85,8783424,"6,047,898,077.20",156606
19-May-20,EQ,673.95,679.8,655.7,669.8,662.1,662.4,666.4,702,288.85,4452884,"2,967,420,795.05",76972
18-May-20,EQ,665,682.45,654.6,664.95,669,669.8,669.57,702,288.85,5621992,"3,764,341,492.00",91935
15-May-20,EQ,664.8,675.3,657.3,665.6,664.55,664.95,665.67,747.15,288.85,4186937,"2,787,129,665.90",67872
14-May-20,EQ,675,681.9,655.35,675.9,664.15,665.6,671.38,747.15,288.85,6900202,"4,632,672,630.85",111374
13-May-20,EQ,700,701,668.45,690.9,676,675.9,678.92,747.15,288.85,6084261,"4,130,717,855.70",110916
12-May-20,EQ,663.95,695,659,664.5,690.55,690.9,679.38,747.15,288.85,10921194,"7,419,678,738.05",181981
11-May-20,EQ,651,673.5,647.25,652.65,664.5,664.5,663.55,747.15,288.85,6407293,"4,251,570,865.20",120236
8-May-20,EQ,658.95,664.4,639.6,648.55,652.5,652.65,653.02,789.65,288.85,4931319,"3,220,237,770.85",83571
7-May-20,EQ,657.95,671.9,646,661.85,649,648.55,659.61,789.65,288.85,6622327,"4,368,145,801.10",120410
6-May-20,EQ,633.7,667.8,626.55,631.6,658.35,661.85,645.2,789.65,288.85,9906148,"6,391,425,846.10",169067
5-May-20,EQ,663.95,668.45,627.55,653.3,635,631.6,650.35,789.65,288.85,6453306,"4,196,900,858.65",111062
4-May-20,EQ,611,681.6,603,625.85,653.6,653.3,652.74,789.65,288.85,16904893,"11,034,578,210.85",293645
30-Apr-20,EQ,633.05,641,609.05,625.35,625.8,625.85,622.96,838,288.85,6391548,"3,981,679,727.45",101468
29-Apr-20,EQ,622.4,631.85,612.8,619.95,624,625.35,623.15,838,288.85,5935761,"3,698,892,858.55",97514
28-Apr-20,EQ,638.9,642.95,616.15,633.8,619.4,619.95,623.65,838,288.85,5778269,"3,603,609,718.85",97558
27-Apr-20,EQ,630,642.95,622,624.45,631,633.8,633.23,838,288.85,7395523,"4,683,043,467.65",119999
24-Apr-20,EQ,629.05,654.5,618.5,629.05,627.5,624.45,635.99,838,288.85,12438408,"7,910,644,503.25",222905
23-Apr-20,EQ,645.35,664.45,623.7,642.25,629.05,629.05,641.92,838,288.85,14403671,"9,246,005,487.00",227112
22-Apr-20,EQ,650,684.05,631.25,644.4,641.9,642.25,657.91,838,288.85,31134209,"20,483,600,646.85",472514
21-Apr-20,EQ,531,649.1,525.5,540.95,649.1,644.4,621.73,838,288.85,37163180,"23,105,388,234.60",521791
20-Apr-20,EQ,544.25,553.5,526.75,542.7,542.4,540.95,539.08,838,288.85,7893459,"4,255,221,874.30",92085
17-Apr-20,EQ,560,568.15,531.6,544.65,543.8,542.7,545.02,838,288.85,8110232,"4,420,202,307.85",122244
16-Apr-20,EQ,518.5,549,511,514.7,548.5,544.65,533.77,838,288.85,9906385,"5,287,731,536.10",166039
15-Apr-20,EQ,522,537.5,496.75,503.2,519.45,514.7,522.06,838,288.85,12644934,"6,601,364,230.80",216438
13-Apr-20,EQ,466,529.05,463.5,460.2,507.25,503.2,493.3,838,288.85,13848180,"6,831,370,789.45",205368
9-Apr-20,EQ,455,475.95,446,438.15,461.9,460.2,461.88,838,288.85,10726722,"4,954,451,351.05",161809
8-Apr-20,EQ,432.5,476.3,426.3,445.7,438.9,438.15,449.38,838,288.85,13186213,"5,925,576,014.90",205238
7-Apr-20,EQ,400,455.35,393.45,382.4,448,445.7,423.4,838,288.85,10290834,"4,357,175,263.80",147128
3-Apr-20,EQ,353.1,411.95,333.5,392.3,381,382.4,386.95,838,288.85,17168599,"6,643,467,188.70",272142
1-Apr-20,EQ,415,416.15,384.45,413.15,392.35,392.3,395.14,838,288.85,3433906,"1,356,873,790.65",58915
31-Mar-20,EQ,409.9,415,398,389.5,414,413.15,406.06,838,288.85,3736179,"1,517,123,397.25",62064
30-Mar-20,EQ,388,405.65,378.6,392.25,389.2,389.5,394.79,838,288.85,4522323,"1,785,345,616.15",76513
27-Mar-20,EQ,388,407.05,378.35,361.4,394.15,392.25,389.97,838,288.85,6782942,"2,645,110,099.20",106016
26-Mar-20,EQ,346.9,365,339,333.65,360,361.4,355.63,838,288.85,4438657,"1,578,508,889.05",89046
25-Mar-20,EQ,316,342,316,326.15,334,333.65,332.93,838,288.85,2925843,"974,086,408.55",58545
24-Mar-20,EQ,320,350,297.1,294.7,326.55,326.15,322.56,838,288.85,6817329,"2,198,992,116.45",123105
23-Mar-20,EQ,329.4,339.35,288.85,346.7,296,294.7,314.27,838,288.85,3774086,"1,186,095,330.90",69912
20-Mar-20,EQ,364,372.2,341,346,350.1,346.7,353.64,838,340,8510015,"3,009,456,646.95",97669
19-Mar-20,EQ,360,362.95,341.4,363.65,345.8,346,354.05,838,340,6339469,"2,244,501,166.60",85958
18-Mar-20,EQ,425,435,351.25,413.2,356,363.65,398.08,838,340,9643401,"3,838,881,458.55",115259
17-Mar-20,EQ,414.6,444.9,406,404.9,420,413.2,430.91,838,340,6542336,"2,819,163,010.90",96248
16-Mar-20,EQ,400,441,399.5,415.2,406,404.9,418.95,838,340,6253950,"2,620,103,199.10",94301
